"urban","age","sex","c.all","c.touch","c.age.under5","c.age.6to19","c.age.20to64","c.age.over65","c.home","c.work","c.all.other","c.dur.1","c.dur.2","c.dur.3","c.dur.4","c.freq.1","c.freq.2","c.freq.3","c.freq.4","c.freq.5","dist.1","dist.2","dist.3","dist.4"
"Rural","55-59","female",2,1,0,0,2,0,1,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0
"Rural","45-49","male",24,2,0,1,23,0,18,0,6,6,0,0,18,24,0,0,0,0,8,16,0,0
"Rural","40-44","female",13,2,0,1,11,1,3,7,3,4,1,1,7,13,0,0,0,0,4,9,0,0
"Rural","10-14","female",66,9,0,44,12,0,2,0,64,20,37,1,8,66,0,0,0,0,12,54,0,0
"Rural","30-34","female",9,2,0,1,8,0,2,4,3,1,2,0,6,8,0,1,0,0,9,0,0,0
"Rural","10-14","male",9,4,0,2,5,2,4,0,5,3,0,0,6,9,0,0,0,0,4,5,0,0
"Rural","40-44","male",8,1,0,2,6,0,3,0,5,0,2,0,6,6,0,2,0,0,6,2,0,0
"Rural","10-14","female",30,10,0,23,7,0,3,0,27,0,5,15,10,30,0,0,0,0,3,27,0,0
"Rural","40-44","female",21,3,0,4,19,0,3,13,5,3,2,0,16,18,0,0,0,3,5,16,0,0
"Rural","45-49","female",14,3,1,0,13,0,4,0,10,0,0,0,14,14,0,0,0,0,14,0,0,0
"Rural","70-74","male",6,1,0,5,5,6,1,5,0,0,0,0,6,6,0,0,0,0,1,5,0,0
"Rural","65-69","female",6,1,0,0,5,6,1,0,5,5,0,0,1,6,0,0,0,0,6,0,0,0
"Rural","45-49","female",110,0,0,100,110,0,1,105,4,104,0,0,6,110,0,0,0,0,1,109,0,0
"Rural","40-44","male",60,1,50,50,60,50,1,59,0,50,0,9,1,60,0,0,0,0,60,0,0,0
"Rural","65-69","female",14,1,0,6,13,12,1,5,8,8,0,0,6,13,0,0,1,0,13,1,0,0
"Rural","70-74","male",2,1,0,0,0,2,1,1,0,1,0,0,1,2,0,0,0,0,2,0,0,0
"Rural","45-49","male",19,1,0,0,19,0,1,18,0,0,18,0,1,19,0,0,0,0,1,18,0,0
"Rural","40-44","female",5,1,0,0,5,0,1,4,0,1,0,0,4,5,0,0,0,0,1,4,0,0
"Rural","70-74","male",3,1,2,2,0,1,1,0,2,2,0,0,1,3,0,0,0,0,3,0,0,0
"Rural","65-69","female",5,1,0,0,0,5,1,0,4,0,4,0,1,5,0,0,0,0,5,0,0,0
"Rural","40-44","male",4,0,0,0,4,0,1,0,3,3,0,0,1,1,0,3,0,0,1,3,0,0
"Rural","40-44","female",1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Rural","30-34","female",12,2,1,4,9,2,4,4,4,3,1,4,4,9,0,0,0,3,8,4,0,0
"Rural","75-79","male",27,4,2,0,23,22,7,0,20,0,0,20,7,27,0,0,0,0,27,0,0,0
"Rural","75-79","male",5,2,1,0,3,1,4,1,0,1,0,0,4,5,0,0,0,0,5,0,0,0
"Rural","35-39","male",4,2,1,0,1,2,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0
"Rural","60-64","female",17,1,1,0,16,10,3,4,10,10,0,0,7,17,0,0,0,0,17,0,0,0
"Rural","30-34","male",7,1,1,0,6,0,4,3,0,0,0,1,6,7,0,0,0,0,7,0,0,0
"Rural","60-64","male",31,2,1,20,20,6,3,20,8,28,0,0,3,11,0,0,10,10,9,22,0,0
"Rural","60-64","female",6,1,1,0,5,0,3,0,3,0,0,0,6,6,0,0,0,0,6,0,0,0
"Rural","35-39","male",17,1,0,1,14,2,5,7,5,6,0,0,11,14,0,1,0,2,10,0,2,0
"Rural","40-44","male",9,0,0,1,7,1,5,0,4,0,0,0,9,9,0,0,0,0,5,4,0,0
"Rural","10-14","male",14,10,0,7,7,0,4,0,10,0,0,1,13,14,0,0,0,0,5,9,0,0
"Rural","35-39","female",35,2,0,18,17,0,5,22,8,8,0,0,27,30,4,0,0,0,10,25,0,0
"Rural","60-64","female",36,2,0,1,34,21,5,0,31,31,0,3,2,16,20,0,0,0,36,0,0,0
"Rural","65-69","male",63,0,0,1,58,22,5,51,7,55,2,0,6,51,0,0,0,10,56,7,0,0
"Urban","60-64","male",9,6,0,0,9,0,6,3,0,3,0,5,1,1,4,4,0,0,9,0,0,0
"Urban","55-59","male",42,5,0,0,42,0,1,36,5,41,0,0,1,1,0,5,0,36,42,0,0,0
"Urban","45-49","female",8,2,0,2,5,1,6,0,2,6,0,0,2,8,0,0,0,0,8,0,0,0
"Urban","55-59","female",22,0,0,1,21,0,2,20,0,0,0,0,22,22,0,0,0,0,22,0,0,0
"Urban","50-54","male",2,0,0,0,2,0,2,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0
"Urban","60-64","male",7,3,0,0,7,0,3,0,4,1,4,1,1,4,0,0,3,0,7,0,0,0
"Urban","60-64","female",7,0,0,0,7,0,3,0,5,1,0,0,6,4,3,0,0,0,7,0,0,0
"Urban","55-59","male",7,0,0,0,7,0,2,0,6,5,0,0,2,2,0,0,0,5,1,6,0,0
"Urban","55-59","female",11,0,0,0,11,3,1,0,10,10,0,0,1,9,0,2,0,0,11,0,0,0
"Urban","80+","female",3,1,0,0,2,1,1,0,2,2,0,0,1,3,0,0,0,0,3,0,0,0
"Urban","80+","male",2,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,0,0,0
"Urban","35-39","male",13,0,0,0,12,1,1,7,5,3,0,0,10,4,6,0,0,3,13,0,0,0
"Urban","55-59","male",1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Urban","75-79","male",6,0,0,0,1,5,1,0,5,2,3,0,1,2,0,3,0,1,6,0,0,0
"Urban","60-64","male",5,2,0,0,5,0,3,0,2,2,0,0,3,3,0,0,0,2,5,0,0,0
"Urban","80+","male",3,0,0,0,2,1,1,0,2,1,0,1,1,1,0,0,2,0,3,0,0,0
"Urban","60-64","male",7,1,0,0,1,6,1,0,6,0,0,0,7,1,0,0,6,0,7,0,0,0
"Urban","60-64","female",9,1,0,0,3,6,1,0,8,2,0,0,7,1,2,0,6,0,9,0,0,0
"Rural","50-54","male",7,2,0,0,7,0,1,1,5,0,0,5,2,7,0,0,0,0,0,7,0,0
"Rural","45-49","female",6,0,0,0,6,0,1,0,5,5,0,0,1,6,0,0,0,0,0,6,0,0
"Rural","60-64","male",15,3,9,0,4,2,3,0,12,12,0,0,3,10,5,0,0,0,15,0,0,0
"Rural","0-4","male",31,29,21,0,6,4,5,0,26,0,2,0,29,29,0,0,0,2,31,0,0,0
"Rural","5-9","female",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rural","40-44","male",60,4,0,2,58,0,1,54,5,4,1,0,55,57,2,0,0,1,3,57,0,0
"Rural","45-49","female",4,1,0,0,3,3,2,0,2,2,0,0,2,4,0,0,0,0,4,0,0,0
"Rural","45-49","male",5,4,0,0,4,1,2,0,3,0,0,0,5,2,3,0,0,0,2,3,0,0
"Rural","75-79","male",10,0,0,2,8,0,4,0,6,0,0,6,4,10,0,0,0,0,4,6,0,0
"Rural","50-54","male",20,0,0,0,20,0,0,18,2,12,0,0,8,8,0,0,0,12,0,0,20,0
"Rural","65-69","female",17,2,0,0,16,1,2,0,15,10,0,0,7,3,2,0,12,0,17,0,0,0
"Rural","45-49","male",2,1,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,1,0,2,0,0
"Rural","55-59","male",9,1,0,0,9,0,1,7,1,0,1,0,8,8,0,0,0,1,1,1,7,0
"Rural","45-49","female",12,4,2,0,9,1,2,8,2,2,1,0,9,12,0,0,0,0,12,0,0,0
"Rural","20-24","male",13,2,0,1,12,0,3,9,1,1,6,1,5,12,1,0,0,0,3,10,0,0
"Rural","40-44","female",29,6,0,17,25,17,6,8,15,15,0,0,14,29,0,0,0,0,21,0,8,0
"Rural","45-49","male",10,8,0,2,6,2,6,4,0,0,0,1,9,10,0,0,0,0,6,4,0,0
"Rural","10-14","female",14,7,0,7,7,2,6,0,8,1,2,0,11,14,0,0,0,0,14,0,0,0
"Rural","75-79","female",8,6,0,3,4,3,6,0,2,0,2,0,6,8,0,0,0,0,8,0,0,0
"Rural","45-49","female",31,5,3,0,28,10,1,16,14,3,1,0,27,21,0,0,10,0,15,8,8,0
"Rural","45-49","male",12,2,0,0,12,0,1,10,1,0,1,0,11,12,0,0,0,0,2,0,10,0
"Rural","55-59","male",12,3,1,0,10,9,4,0,8,0,0,0,12,12,0,0,0,0,12,0,0,0
"Rural","65-69","female",10,1,0,0,9,6,4,0,6,0,0,0,10,10,0,0,0,0,10,0,0,0
"Rural","65-69","male",15,1,0,0,14,6,5,0,10,0,5,5,5,10,0,5,0,0,10,5,0,0
"Rural","60-64","male",22,0,0,1,20,1,4,15,3,15,0,0,7,22,0,0,0,0,22,0,0,0
"Rural","25-29","female",6,2,0,1,5,0,4,0,2,2,0,0,4,4,0,0,0,2,6,0,0,0
"Rural","55-59","female",18,2,0,2,16,0,9,0,9,3,1,1,13,12,0,0,6,0,17,1,0,0
"Rural","30-34","male",4,2,0,1,3,0,4,0,0,0,0,1,3,4,0,0,0,0,4,0,0,0
"Rural","50-54","male",4,1,0,2,2,0,3,0,1,0,0,1,3,3,1,0,0,0,4,0,0,0
"Rural","15-19","male",9,6,0,1,8,0,2,7,0,3,0,0,6,5,0,2,0,2,2,2,5,0
"Rural","20-24","male",16,2,0,1,14,1,5,8,3,0,0,0,16,13,1,0,2,0,8,0,8,0
"Rural","45-49","female",13,1,0,2,13,0,3,0,10,10,0,0,3,11,0,2,0,0,13,0,0,0
"Rural","75-79","male",28,0,0,5,23,15,28,0,0,10,18,0,0,27,1,0,0,0,28,0,0,0
"Rural","40-44","male",15,0,0,0,15,0,1,4,10,2,12,0,1,11,1,0,3,0,11,1,3,0
"Rural","45-49","male",2,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","20-24","male",10,0,0,0,8,2,6,0,4,5,0,0,5,7,1,0,1,1,10,0,0,0
"Rural","60-64","male",6,0,0,1,4,1,6,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0
"Rural","55-59","male",5,0,0,0,5,0,1,4,0,0,0,0,5,5,0,0,0,0,1,4,0,0
"Rural","75-79","male",10,0,0,0,10,0,0,0,10,10,0,0,0,0,0,10,0,0,2,8,0,0
"Rural","70-74","male",19,1,0,1,18,0,4,0,15,0,15,2,2,19,0,0,0,0,19,0,0,0
"Rural","10-14","male",12,12,0,10,1,1,3,0,9,0,2,0,10,12,0,0,0,0,12,0,0,0
"Rural","75-79","male",7,1,0,0,6,5,1,0,6,6,0,0,1,5,1,1,0,0,7,0,0,0
"Rural","45-49","female",7,1,0,0,7,0,1,0,6,2,0,0,5,7,0,0,0,0,7,0,0,0
"Rural","55-59","male",3,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0
"Rural","55-59","female",8,1,1,1,6,0,3,0,5,7,0,0,1,3,3,2,0,0,8,0,0,0
"Rural","5-9","male",5,3,1,1,2,1,3,0,2,5,0,0,0,0,0,2,3,0,5,0,0,0
"Rural","40-44","male",13,3,1,1,11,0,2,3,8,2,8,0,3,9,1,0,0,3,9,4,0,0
"Rural","35-39","female",15,1,1,1,12,1,4,6,5,10,1,2,2,11,2,1,1,0,9,6,0,0
"Rural","50-54","male",204,2,1,0,203,0,2,203,0,202,2,0,0,2,0,0,2,200,202,2,0,0
"Rural","55-59","female",34,1,1,0,33,0,1,33,0,32,0,0,2,14,0,20,0,0,34,0,0,0
"Rural","55-59","female",10,1,0,0,10,0,1,1,8,3,0,0,1,3,0,1,0,0,3,7,0,0
"Rural","55-59","male",7,1,0,0,7,0,1,6,0,0,0,6,1,7,0,0,0,0,7,0,0,0
"Rural","65-69","female",10,0,0,1,8,0,1,0,9,9,0,0,1,1,5,1,3,0,10,0,0,0
"Rural","10-14","female",11,2,0,4,6,1,2,0,9,1,0,2,8,9,1,0,1,0,11,0,0,0
"Rural","60-64","male",9,3,2,2,7,0,5,0,4,6,0,0,3,8,0,0,1,0,7,2,0,0
"Rural","30-34","female",20,4,1,1,18,0,5,5,10,0,7,5,8,7,0,0,1,12,18,2,0,0
"Rural","45-49","female",25,1,2,0,23,10,1,5,19,15,0,0,10,10,10,1,4,0,20,5,0,0
"Rural","45-49","female",11,0,0,1,10,0,2,5,4,4,0,0,7,8,1,0,0,2,11,0,0,0
"Rural","40-44","male",8,0,0,1,7,0,2,2,4,4,2,0,2,8,0,0,0,0,8,0,0,0
"Rural","70-74","male",9,1,0,0,4,9,1,4,4,8,0,0,1,9,0,0,0,0,9,0,0,0
"Rural","65-69","female",5,1,4,4,4,5,1,0,4,4,0,0,1,5,0,0,0,0,5,0,0,0
"Rural","60-64","male",3,2,0,0,2,1,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0
"Rural","55-59","female",15,2,0,0,15,0,2,0,13,10,3,0,2,13,0,0,2,0,13,2,0,0
"Rural","20-24","female",9,2,2,3,3,1,9,0,0,6,0,0,3,8,1,0,0,0,9,0,0,0
"Rural","70-74","male",3,0,0,1,1,1,2,0,1,1,0,0,2,3,0,0,0,0,2,1,0,0
"Rural","70-74","female",3,2,0,1,1,1,2,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0
"Rural","55-59","female",6,1,1,0,5,0,2,0,4,0,5,0,1,6,0,0,0,0,6,0,0,0
"Rural","65-69","male",10,1,0,1,8,1,4,6,0,4,0,0,6,4,1,0,1,4,10,0,0,0
"Rural","35-39","female",9,2,1,1,8,0,3,0,6,2,4,0,3,7,2,0,0,0,9,0,0,0
"Rural","5-9","male",15,12,1,5,9,0,3,0,12,3,0,0,12,15,0,0,0,0,4,11,0,0
"Rural","35-39","male",10,2,0,1,9,0,2,0,8,2,0,0,8,8,2,0,0,0,10,0,0,0
"Rural","35-39","female",8,2,0,1,7,0,2,6,0,6,0,0,2,8,0,0,0,0,2,6,0,0
"Rural","40-44","male",12,1,0,10,12,0,2,0,10,1,0,10,1,11,0,1,0,0,12,0,0,0
"Rural","45-49","male",2,0,0,0,2,0,1,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0
"Rural","45-49","female",22,1,1,10,20,17,1,0,19,8,0,0,14,7,0,0,15,0,11,11,0,0
"Rural","25-29","male",13,0,0,0,13,0,4,0,9,7,2,0,4,9,0,0,0,4,9,1,3,0
"Rural","55-59","male",4,1,0,0,4,0,2,2,0,1,0,0,3,3,0,0,1,0,4,0,0,0
"Rural","80+","male",4,0,0,0,4,0,2,0,2,2,0,1,1,3,0,0,1,0,4,0,0,0
"Rural","60-64","male",8,0,0,0,8,0,0,2,6,6,0,0,2,8,0,0,0,0,8,0,0,0
"Rural","70-74","male",10,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,10,0,0,0
"Urban","50-54","female",45,1,0,0,45,0,1,8,36,3,0,0,42,6,36,0,3,0,45,0,0,0
"Urban","50-54","female",18,0,0,4,18,7,2,16,0,4,0,0,14,8,3,0,7,0,18,0,0,0
"Urban","25-29","female",8,0,0,0,8,0,2,6,0,0,0,0,8,8,0,0,0,0,2,6,0,0
"Urban","50-54","male",15,1,0,0,15,0,2,6,7,0,13,0,2,15,0,0,0,0,9,6,0,0
"Urban","25-29","female",6,5,0,0,5,1,1,1,4,0,0,1,5,3,0,0,3,0,3,3,0,0
"Urban","50-54","female",6,0,0,0,6,0,3,0,3,3,0,0,3,3,0,0,0,3,6,0,0,0
"Urban","60-64","male",9,2,0,0,9,0,1,0,8,7,0,0,2,1,1,0,5,2,8,1,0,0
"Urban","40-44","male",13,6,1,3,7,2,6,7,0,5,1,0,7,9,1,0,0,3,10,3,0,0
"Urban","30-34","male",6,4,0,0,6,0,1,3,2,2,0,0,4,4,2,0,0,0,6,0,0,0
"Urban","25-29","female",54,22,21,0,33,0,2,52,0,20,0,0,34,54,0,0,0,0,2,52,0,0
"Urban","70-74","male",12,1,0,2,3,7,5,0,7,2,0,0,10,11,0,0,0,1,7,5,0,0
"Urban","70-74","male",4,2,0,1,1,2,2,0,2,2,0,0,2,3,0,1,0,0,4,0,0,0
"Urban","65-69","male",11,2,0,0,11,0,1,0,10,9,0,0,2,2,0,0,0,9,1,9,0,0
"Urban","45-49","male",19,2,0,0,18,1,2,16,1,1,0,0,18,19,0,0,0,0,2,17,0,0
"Urban","45-49","female",15,3,0,3,10,2,6,3,6,9,0,0,6,12,0,0,0,3,15,0,0,0
"Urban","70-74","female",8,0,0,3,2,3,6,0,2,0,0,0,8,8,0,0,0,0,6,2,0,0
"Urban","25-29","female",32,5,1,1,29,1,5,23,4,24,0,0,8,8,1,5,0,18,32,0,0,0
"Urban","60-64","male",18,2,1,0,17,0,4,0,14,4,0,0,14,18,0,0,0,0,18,0,0,0
"Urban","55-59","female",25,2,1,0,24,0,4,0,21,13,8,0,4,12,0,0,0,13,25,0,0,0
"Urban","55-59","female",37,0,0,0,37,0,5,0,32,19,0,0,18,20,0,0,0,17,21,16,0,0
"Urban","55-59","male",20,2,0,0,20,0,4,16,0,0,6,0,14,20,0,0,0,0,4,16,0,0
"Urban","25-29","female",10,0,0,0,9,1,5,5,0,0,0,0,10,10,0,0,0,0,10,0,0,0
"Urban","25-29","female",20,3,0,0,20,0,4,16,0,1,0,0,19,19,0,1,0,0,20,0,0,0
"Urban","40-44","female",9,2,0,1,8,0,2,5,2,2,0,0,7,7,0,0,0,2,9,0,0,0
"Urban","45-49","male",2,2,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Urban","15-19","male",98,8,0,86,12,0,2,0,96,0,16,0,82,97,1,0,0,0,2,0,0,0
"Urban","70-74","male",19,1,0,0,18,1,3,0,16,16,0,0,3,9,0,0,0,10,12,7,0,0
"Urban","70-74","female",4,1,0,0,3,1,3,0,1,1,0,0,3,3,0,0,0,1,4,0,0,0
"Urban","45-49","female",13,2,0,1,12,0,2,11,0,10,0,0,3,13,0,0,0,0,13,0,0,0
"Urban","40-44","male",34,2,0,1,33,0,2,30,2,32,0,0,2,32,0,0,0,2,2,32,0,0
"Urban","30-34","female",15,2,0,1,14,0,2,10,3,3,10,0,2,12,0,0,2,1,13,2,0,0
"Urban","30-34","male",12,2,0,1,11,0,2,9,1,1,3,0,8,8,0,0,3,1,11,1,0,0
"Urban","20-24","female",6,6,0,2,3,1,3,0,3,0,0,5,1,5,1,0,0,0,3,3,0,0
"Urban","45-49","female",11,0,0,1,9,1,3,0,8,8,0,0,3,3,5,0,3,0,8,3,0,0
"Urban","65-69","male",6,0,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,0,6,0,0,0
"Urban","35-39","female",10,6,0,1,9,0,2,0,8,0,8,2,0,2,7,0,0,1,2,8,0,0
"Urban","10-14","male",3,2,0,0,3,0,2,0,1,1,0,0,2,2,0,1,0,0,3,0,0,0
