"part_id","cont_id","Selected","far","p1 know","p2 know"
"1_14_2_1_145_1","1_14_2_1_145_1_1",1,1,NA,1
"1_14_2_1_145_1","1_14_2_1_145_1_2",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_3",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_4",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_5",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_6",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_7",2,1,1,NA
"1_14_2_1_145_1","1_14_2_1_145_1_8",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_9",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_10",NA,1,1,1
"1_14_2_1_145_1","1_14_2_1_145_1_11",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_1",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_2",1,1,NA,1
"1_14_2_1_145_2","1_14_2_1_145_2_3",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_4",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_5",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_6",2,1,1,NA
"1_14_2_1_145_2","1_14_2_1_145_2_7",NA,1,1,1
"1_14_2_1_145_2","1_14_2_1_145_2_8",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_1",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_2",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_3",1,1,NA,1
"1_14_2_1_145_3","1_14_2_1_145_3_4",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_5",NA,2,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_6",NA,2,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_7",NA,2,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_8",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_9",2,1,1,NA
"1_14_2_1_145_3","1_14_2_1_145_3_10",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_11",NA,1,1,1
"1_14_2_1_145_3","1_14_2_1_145_3_12",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_1",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_2",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_3",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_4",1,1,NA,1
"1_14_2_1_145_4","1_14_2_1_145_4_5",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_6",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_7",NA,1,1,1
"1_14_2_1_145_4","1_14_2_1_145_4_8",2,1,1,NA
"1_14_2_1_145_5","1_14_2_1_145_5_1",1,1,NA,1
"1_14_2_1_145_5","1_14_2_1_145_5_2",NA,1,1,1
"1_14_2_1_145_5","1_14_2_1_145_5_3",2,1,1,NA
"1_14_2_1_145_5","1_14_2_1_145_5_4",NA,1,1,1
"1_14_2_1_145_6","1_14_2_1_145_6_1",NA,1,1,2
"1_14_2_1_145_6","1_14_2_1_145_6_2",NA,1,1,2
"1_14_2_1_145_6","1_14_2_1_145_6_3",NA,1,1,3
"1_14_2_1_145_6","1_14_2_1_145_6_4",NA,1,1,3
"1_14_2_1_145_6","1_14_2_1_145_6_5",NA,1,1,3
"1_14_2_1_145_6","1_14_2_1_145_6_6",1,2,NA,3
"1_14_2_1_145_6","1_14_2_1_145_6_7",NA,2,1,3
"1_14_2_1_145_6","1_14_2_1_145_6_8",NA,2,1,3
"1_14_2_1_145_6","1_14_2_1_145_6_9",NA,3,2,1
"1_14_2_1_145_6","1_14_2_1_145_6_10",NA,3,3,1
"1_14_2_1_145_6","1_14_2_1_145_6_11",NA,3,3,1
"1_14_2_1_145_6","1_14_2_1_145_6_12",NA,3,2,1
"1_14_2_1_145_6","1_14_2_1_145_6_13",2,3,3,NA
"1_14_2_1_145_6","1_14_2_1_145_6_14",NA,3,3,1
"1_14_2_1_145_7","1_14_2_1_145_7_1",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_2",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_3",NA,2,2,2
"1_14_2_1_145_7","1_14_2_1_145_7_4",NA,2,2,2
"1_14_2_1_145_7","1_14_2_1_145_7_5",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_6",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_7",1,1,NA,1
"1_14_2_1_145_7","1_14_2_1_145_7_8",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_9",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_10",NA,2,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_11",NA,2,3,2
"1_14_2_1_145_7","1_14_2_1_145_7_12",NA,1,2,2
"1_14_2_1_145_7","1_14_2_1_145_7_13",NA,1,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_14",NA,2,1,1
"1_14_2_1_145_7","1_14_2_1_145_7_15",2,1,1,NA
"1_14_2_1_145_8","1_14_2_1_145_8_1",2,1,1,NA
"1_14_2_1_145_8","1_14_2_1_145_8_2",1,1,NA,1
"1_14_2_1_145_8","1_14_2_1_145_8_3",NA,1,1,1
"1_14_2_1_145_9","1_14_2_1_145_9_1",NA,1,3,1
"1_14_2_1_145_9","1_14_2_1_145_9_2",NA,1,3,1
"1_14_2_1_145_9","1_14_2_1_145_9_3",2,1,3,NA
"1_14_2_1_145_9","1_14_2_1_145_9_4",NA,3,1,1
"1_14_2_1_145_9","1_14_2_1_145_9_5",NA,1,3,1
"1_14_2_1_145_9","1_14_2_1_145_9_6",NA,1,3,1
"1_14_2_1_145_9","1_14_2_1_145_9_7",NA,1,3,1
"1_14_2_1_145_9","1_14_2_1_145_9_8",NA,3,1,3
"1_14_2_1_145_9","1_14_2_1_145_9_9",1,3,NA,3
"1_14_2_1_145_9","1_14_2_1_145_9_10",NA,3,1,3
"1_14_2_1_145_9","1_14_2_1_145_9_11",NA,3,3,3
"1_14_2_1_145_9","1_14_2_1_145_9_12",NA,3,1,3
"1_14_2_1_145_10","1_14_2_1_145_10_1",NA,1,1,1
"1_14_2_1_145_10","1_14_2_1_145_10_2",NA,1,1,1
"1_14_2_1_145_10","1_14_2_1_145_10_3",1,1,NA,1
"1_14_2_1_145_10","1_14_2_1_145_10_4",NA,1,1,1
"1_14_2_1_145_10","1_14_2_1_145_10_5",NA,4,1,1
"1_14_2_1_145_10","1_14_2_1_145_10_6",NA,4,1,1
"1_14_2_1_145_10","1_14_2_1_145_10_7",2,1,1,NA
"1_14_2_1_145_11","1_14_2_1_145_11_1",NA,1,2,1
"1_14_2_1_145_11","1_14_2_1_145_11_2",NA,1,2,1
"1_14_2_1_145_11","1_14_2_1_145_11_3",NA,1,3,1
"1_14_2_1_145_11","1_14_2_1_145_11_4",NA,1,3,1
"1_14_2_1_145_11","1_14_2_1_145_11_5",2,1,3,NA
"1_14_2_1_145_11","1_14_2_1_145_11_6",NA,1,3,1
"1_14_2_1_145_11","1_14_2_1_145_11_7",NA,4,1,3
"1_14_2_1_145_11","1_14_2_1_145_11_8",NA,4,1,3
"1_14_2_1_145_11","1_14_2_1_145_11_9",NA,4,2,3
"1_14_2_1_145_11","1_14_2_1_145_11_10",NA,4,1,3
"1_14_2_1_145_11","1_14_2_1_145_11_11",1,4,NA,3
"1_14_2_1_145_11","1_14_2_1_145_11_12",NA,4,1,3
"1_14_2_1_145_11","1_14_2_1_145_11_13",NA,4,1,3
"1_14_2_1_145_12","1_14_2_1_145_12_1",NA,1,1,1
"1_14_2_1_145_12","1_14_2_1_145_12_2",2,1,1,NA
"1_14_2_1_145_12","1_14_2_1_145_12_3",NA,1,1,1
"1_14_2_1_145_12","1_14_2_1_145_12_4",NA,1,1,1
"1_14_2_1_145_12","1_14_2_1_145_12_5",1,1,NA,1
"1_14_2_1_145_12","1_14_2_1_145_12_6",NA,1,1,1
"1_14_2_1_145_12","1_14_2_1_145_12_7",NA,1,1,1
"1_14_2_1_145_13","1_14_2_1_145_13_1",2,3,1,NA
"1_14_2_1_145_13","1_14_2_1_145_13_2",NA,3,2,1
"1_14_2_1_145_13","1_14_2_1_145_13_3",NA,3,2,1
"1_14_2_1_145_13","1_14_2_1_145_13_4",NA,3,2,1
"1_14_2_1_145_13","1_14_2_1_145_13_5",NA,3,1,2
"1_14_2_1_145_13","1_14_2_1_145_13_6",NA,3,3,2
"1_14_2_1_145_13","1_14_2_1_145_13_7",NA,3,2,3
"1_14_2_1_145_13","1_14_2_1_145_13_8",NA,3,3,2
"1_14_2_1_145_13","1_14_2_1_145_13_9",NA,3,2,2
"1_14_2_1_145_13","1_14_2_1_145_13_10",NA,3,3,3
"1_14_2_1_145_13","1_14_2_1_145_13_11",NA,3,2,3
"1_14_2_1_145_13","1_14_2_1_145_13_12",NA,3,1,3
"1_14_2_1_145_13","1_14_2_1_145_13_13",1,3,NA,1
"1_14_2_1_145_13","1_14_2_1_145_13_14",NA,3,1,3
"1_14_2_1_145_13","1_14_2_1_145_13_15",NA,3,1,1
"1_14_2_1_145_13","1_14_2_1_145_13_16",NA,3,1,2
"1_14_2_1_145_13","1_14_2_1_145_13_17",NA,3,2,2
"1_14_2_1_145_13","1_14_2_1_145_13_18",NA,3,3,2
"1_14_2_1_145_13","1_14_2_1_145_13_19",NA,3,3,1
"1_14_2_1_145_13","1_14_2_1_145_13_20",NA,1,3,2
"1_14_2_1_145_13","1_14_2_1_145_13_21",NA,1,3,2
"1_14_2_1_145_13","1_14_2_1_145_13_22",NA,1,3,3
"1_14_2_1_145_13","1_14_2_1_145_13_23",NA,1,3,3
"1_14_2_1_145_13","1_14_2_1_145_13_24",NA,3,2,3
"1_14_2_1_145_14","1_14_2_1_145_14_1",2,1,1,NA
"1_14_2_1_145_14","1_14_2_1_145_14_2",1,1,NA,1
"1_14_2_1_145_14","1_14_2_1_145_14_3",NA,1,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_1",1,1,NA,1
"10_4_2_2_147_1","10_4_2_2_147_1_2",NA,1,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_3",NA,1,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_4",NA,1,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_5",NA,2,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_6",2,2,1,NA
"10_4_2_2_147_1","10_4_2_2_147_1_7",NA,2,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_8",NA,2,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_9",NA,2,1,1
"10_4_2_2_147_1","10_4_2_2_147_1_10",NA,2,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_1",NA,1,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_2",1,1,NA,1
"10_4_2_2_147_2","10_4_2_2_147_2_3",NA,1,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_4",NA,1,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_5",NA,1,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_6",2,1,1,NA
"10_4_2_2_147_2","10_4_2_2_147_2_7",NA,1,1,1
"10_4_2_2_147_2","10_4_2_2_147_2_8",NA,1,1,1
"10_4_2_2_147_3","10_4_2_2_147_3_1",NA,1,1,3
"10_4_2_2_147_3","10_4_2_2_147_3_2",NA,1,1,3
"10_4_2_2_147_3","10_4_2_2_147_3_3",1,1,NA,3
"10_4_2_2_147_3","10_4_2_2_147_3_4",NA,1,1,3
"10_4_2_2_147_3","10_4_2_2_147_3_5",NA,1,1,3
"10_4_2_2_147_3","10_4_2_2_147_3_6",NA,1,1,3
"10_4_2_2_147_3","10_4_2_2_147_3_7",2,2,3,NA
"10_4_2_2_147_4","10_4_2_2_147_4_1",2,1,1,NA
"10_4_2_2_147_4","10_4_2_2_147_4_2",NA,1,1,1
"10_4_2_2_147_4","10_4_2_2_147_4_3",NA,1,1,1
"10_4_2_2_147_4","10_4_2_2_147_4_4",1,1,NA,3
"10_4_2_2_147_4","10_4_2_2_147_4_5",NA,1,3,1
"10_4_2_2_147_4","10_4_2_2_147_4_6",NA,1,1,3
"10_4_2_2_147_5","10_4_2_2_147_5_1",2,1,1,NA
"10_4_2_2_147_5","10_4_2_2_147_5_2",NA,1,1,1
"10_4_2_2_147_5","10_4_2_2_147_5_3",NA,1,1,1
"10_4_2_2_147_5","10_4_2_2_147_5_4",NA,1,1,1
"10_4_2_2_147_5","10_4_2_2_147_5_5",1,1,NA,1
"10_4_2_2_147_5","10_4_2_2_147_5_6",NA,1,1,1
"10_4_2_2_147_5","10_4_2_2_147_5_7",NA,1,1,1
"10_4_2_2_147_5","10_4_2_2_147_5_8",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_1",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_2",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_3",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_4",NA,1,2,3
"10_4_2_2_147_6","10_4_2_2_147_6_5",NA,1,2,3
"10_4_2_2_147_6","10_4_2_2_147_6_6",1,1,NA,1
"10_4_2_2_147_6","10_4_2_2_147_6_7",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_8",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_9",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_10",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_11",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_12",NA,1,1,1
"10_4_2_2_147_6","10_4_2_2_147_6_13",2,1,1,NA
"10_4_2_2_147_6","10_4_2_2_147_6_14",NA,1,1,1
"10_4_2_2_147_7","10_4_2_2_147_7_1",NA,1,3,1
"10_4_2_2_147_7","10_4_2_2_147_7_2",NA,1,3,1
"10_4_2_2_147_7","10_4_2_2_147_7_3",2,1,3,NA
"10_4_2_2_147_7","10_4_2_2_147_7_4",NA,1,3,1
"10_4_2_2_147_7","10_4_2_2_147_7_5",NA,2,1,3
"10_4_2_2_147_7","10_4_2_2_147_7_6",NA,2,1,3
"10_4_2_2_147_7","10_4_2_2_147_7_7",1,2,NA,3
"10_4_2_2_147_7","10_4_2_2_147_7_8",NA,2,1,3
"10_4_2_2_147_7","10_4_2_2_147_7_9",NA,2,1,3
"10_4_2_2_147_8","10_4_2_2_147_8_1",2,1,1,NA
"10_4_2_2_147_8","10_4_2_2_147_8_2",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_3",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_4",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_5",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_6",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_7",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_8",1,1,NA,1
"10_4_2_2_147_8","10_4_2_2_147_8_9",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_10",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_11",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_12",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_13",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_14",NA,1,1,1
"10_4_2_2_147_8","10_4_2_2_147_8_15",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_1",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_2",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_3",2,1,1,NA
"10_4_2_2_147_9","10_4_2_2_147_9_4",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_5",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_6",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_7",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_8",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_9",1,1,NA,1
"10_4_2_2_147_9","10_4_2_2_147_9_10",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_11",NA,1,1,1
"10_4_2_2_147_9","10_4_2_2_147_9_12",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_1",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_2",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_3",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_4",2,1,1,NA
"10_4_2_2_147_10","10_4_2_2_147_10_5",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_6",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_7",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_8",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_9",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_10",1,1,NA,1
"10_4_2_2_147_10","10_4_2_2_147_10_11",NA,1,1,1
"10_4_2_2_147_10","10_4_2_2_147_10_12",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_1",NA,1,2,2
"10_4_2_2_147_11","10_4_2_2_147_11_2",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_3",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_4",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_5",2,1,1,NA
"10_4_2_2_147_11","10_4_2_2_147_11_6",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_7",NA,1,1,1
"10_4_2_2_147_11","10_4_2_2_147_11_8",NA,1,2,2
"10_4_2_2_147_11","10_4_2_2_147_11_9",NA,1,2,2
"10_4_2_2_147_11","10_4_2_2_147_11_10",NA,1,2,2
"10_4_2_2_147_11","10_4_2_2_147_11_11",1,1,NA,1
"10_4_2_2_147_11","10_4_2_2_147_11_12",NA,1,1,2
"10_4_2_2_147_12","10_4_2_2_147_12_1",NA,1,2,1
"10_4_2_2_147_12","10_4_2_2_147_12_2",NA,2,1,2
"10_4_2_2_147_12","10_4_2_2_147_12_3",NA,1,2,1
"10_4_2_2_147_12","10_4_2_2_147_12_4",1,2,NA,2
"10_4_2_2_147_12","10_4_2_2_147_12_5",NA,2,1,2
"10_4_2_2_147_12","10_4_2_2_147_12_6",NA,2,1,2
"10_4_2_2_147_12","10_4_2_2_147_12_7",NA,2,1,2
"10_4_2_2_147_12","10_4_2_2_147_12_8",2,1,2,NA
"10_4_2_2_147_13","10_4_2_2_147_13_1",1,1,NA,1
"10_4_2_2_147_13","10_4_2_2_147_13_2",NA,1,1,1
"10_4_2_2_147_13","10_4_2_2_147_13_3",2,1,1,NA
"10_4_2_2_147_13","10_4_2_2_147_13_4",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_1",2,1,1,NA
"10_4_2_2_147_14","10_4_2_2_147_14_2",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_3",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_4",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_5",1,1,NA,1
"10_4_2_2_147_14","10_4_2_2_147_14_6",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_7",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_8",NA,1,1,1
"10_4_2_2_147_14","10_4_2_2_147_14_9",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_1",1,1,NA,1
"2_3_1_5_148_1","2_3_1_5_148_1_2",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_3",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_4",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_5",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_6",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_7",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_8",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_9",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_10",2,1,1,NA
"2_3_1_5_148_1","2_3_1_5_148_1_11",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_12",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_13",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_14",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_15",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_16",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_17",NA,1,1,1
"2_3_1_5_148_1","2_3_1_5_148_1_18",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_1",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_2",1,1,NA,1
"2_3_1_5_148_2","2_3_1_5_148_2_3",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_4",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_5",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_6",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_7",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_8",2,1,1,NA
"2_3_1_5_148_2","2_3_1_5_148_2_9",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_10",NA,1,1,1
"2_3_1_5_148_2","2_3_1_5_148_2_11",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_1",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_2",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_3",1,1,NA,1
"2_3_1_5_148_3","2_3_1_5_148_3_4",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_5",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_6",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_7",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_8",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_9",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_10",2,1,1,NA
"2_3_1_5_148_3","2_3_1_5_148_3_11",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_12",NA,1,1,1
"2_3_1_5_148_3","2_3_1_5_148_3_13",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_1",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_2",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_3",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_4",1,1,NA,1
"2_3_1_5_148_4","2_3_1_5_148_4_5",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_6",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_7",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_8",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_9",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_10",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_11",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_12",2,1,1,NA
"2_3_1_5_148_4","2_3_1_5_148_4_13",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_14",NA,1,1,1
"2_3_1_5_148_4","2_3_1_5_148_4_15",NA,1,2,1
"2_3_1_5_148_5","2_3_1_5_148_5_1",2,1,1,NA
"2_3_1_5_148_5","2_3_1_5_148_5_2",1,1,NA,1
"2_3_1_5_148_5","2_3_1_5_148_5_3",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_1",2,1,1,NA
"2_3_1_5_148_6","2_3_1_5_148_6_2",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_3",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_4",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_5",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_6",1,1,NA,1
"2_3_1_5_148_6","2_3_1_5_148_6_7",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_8",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_9",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_10",NA,1,1,1
"2_3_1_5_148_6","2_3_1_5_148_6_11",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_1",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_2",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_3",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_4",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_5",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_6",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_7",1,1,NA,1
"2_3_1_5_148_7","2_3_1_5_148_7_8",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_9",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_10",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_11",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_12",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_13",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_14",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_15",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_16",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_17",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_18",2,1,1,NA
"2_3_1_5_148_7","2_3_1_5_148_7_19",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_20",NA,1,1,1
"2_3_1_5_148_7","2_3_1_5_148_7_21",NA,1,1,1
"2_3_1_5_148_8","2_3_1_5_148_8_1",2,1,1,NA
"2_3_1_5_148_8","2_3_1_5_148_8_2",NA,1,1,1
"2_3_1_5_148_8","2_3_1_5_148_8_3",1,1,NA,1
"2_3_1_5_148_8","2_3_1_5_148_8_4",NA,1,1,1
"2_3_1_5_148_8","2_3_1_5_148_8_5",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_1",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_2",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_3",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_4",2,1,1,NA
"2_3_1_5_148_9","2_3_1_5_148_9_5",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_6",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_7",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_8",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_9",1,1,NA,1
"2_3_1_5_148_9","2_3_1_5_148_9_10",NA,1,1,1
"2_3_1_5_148_9","2_3_1_5_148_9_11",NA,1,1,1
"2_3_1_5_148_10","2_3_1_5_148_10_1",NA,1,1,1
"2_3_1_5_148_10","2_3_1_5_148_10_2",NA,1,1,1
"2_3_1_5_148_10","2_3_1_5_148_10_3",2,1,1,NA
"2_3_1_5_148_10","2_3_1_5_148_10_4",NA,1,1,1
"2_3_1_5_148_10","2_3_1_5_148_10_5",1,1,NA,1
